'DIMENSIONE';'TIME_SINGLE';'TIME_MULTI'
74040;'0.000241';'0.000609'
74050;'0.000088';'0.000635'
74050;'0.000088';'0.000566'
74060;'0.000074';'0.000585'
74060;'0.000074';'0.000559'
74070;'0.000065';'0.000535'
74070;'0.000065';'0.000538'
74080;'0.000241';'0.000721'
74080;'0.000241';'0.000623'
74090;'0.000046';'0.000499'
74090;'0.000046';'0.000479'
74100;'0.000168';'0.000527'
74100;'0.000169';'0.000534'
74110;'0.000193';'0.001299'
74110;'0.000192';'0.000602'
74120;'0.000256';'0.002814'
74120;'0.000241';'0.000683'
74130;'0.000241';'0.000797'
74130;'0.000242';'0.000389'
74140;'0.000037';'0.000539'
74140;'0.000038';'0.000509'
74150;'0.000243';'0.000630'
74150;'0.000241';'0.000731'
74160;'0.000242';'0.000705'
74160;'0.001088';'0.000667'
74170;'0.000241';'0.000399'
74170;'0.002896';'0.000705'
74180;'0.000020';'0.000515'
74180;'0.000020';'0.000527'
74190;'0.000157';'0.001344'
74190;'0.000157';'0.000707'
74200;'0.000243';'0.000994'
74200;'0.000241';'0.000378'
74210;'0.000078';'0.000536'
74210;'0.000078';'0.000893'
74220;'0.000005';'0.002752'
74220;'0.000004';'0.003080'
74230;'0.000060';'0.000474'
74230;'0.000061';'0.002718'
74240;'0.000185';'0.000346'
74240;'0.000186';'0.000307'
74250;'0.000242';'0.000805'
74250;'0.000242';'0.000669'
74260;'0.000093';'0.000623'
74260;'0.000092';'0.002652'
74270;'0.000073';'0.000778'
74270;'0.000073';'0.000685'
74280;'0.000054';'0.001239'
74280;'0.000054';'0.001148'
74290;'0.000035';'0.000387'
74290;'0.000034';'0.000433'
74300;'0.000242';'0.002584'
74300;'0.000268';'0.000390'
74310;'0.000183';'0.002141'
74310;'0.000192';'0.000346'
74320;'0.000016';'0.000391'
74320;'0.000016';'0.002501'
74330;'0.000018';'0.000615'
74330;'0.000019';'0.000465'
74340;'0.000242';'0.000429'
74340;'0.000264';'0.000432'
74350;'0.000085';'0.000398'
74350;'0.000086';'0.000371'
74360;'0.000167';'0.000587'
74360;'0.000166';'0.000512'
74370;'0.000149';'0.000571'
74370;'0.000161';'0.000610'
74380;'0.000038';'0.002544'
74380;'0.000037';'0.000380'
74390;'0.000242';'0.000722'
74390;'0.000315';'0.000519'
74400;'0.000043';'0.002967'
74400;'0.000044';'0.000422'
74410;'0.000211';'0.004180'
74410;'0.000210';'0.000346'
74420;'0.000242';'0.000469'
74420;'0.000244';'0.003098'
74430;'0.000242';'0.000791'
74430;'0.000242';'0.000915'
74440;'0.000243';'0.000498'
74440;'0.000267';'0.000465'
74450;'0.000019';'0.002132'
74450;'0.000019';'0.000486'
74460;'0.000179';'0.000402'
74460;'0.000201';'0.001275'
74470;'0.000243';'0.000541'
74470;'0.000242';'0.000647'
74480;'0.000244';'0.000649'
74480;'0.000242';'0.000654'
74490;'0.000065';'0.002915'
74490;'0.000065';'0.000611'
74500;'0.000261';'0.000678'
74500;'0.000243';'0.000761'
74510;'0.000068';'0.001032'
74510;'0.000069';'0.000549'
74520;'0.000243';'0.000504'
74520;'0.000244';'0.000661'
74530;'0.000252';'0.000465'
74530;'0.000330';'0.000561'
74540;'0.000133';'0.000337'
74540;'0.000134';'0.000645'
74550;'0.000207';'0.000675'
74550;'0.000207';'0.000776'
74560;'0.000150';'0.000282'
74560;'0.000148';'0.000916'
74570;'0.000243';'0.004262'
74570;'0.000243';'0.000680'
74580;'0.000029';'0.000529'
74580;'0.000029';'0.000521'
74590;'0.000118';'0.000640'
74590;'0.000118';'0.001596'
74600;'0.000034';'0.003486'
74600;'0.000035';'0.000502'
74610;'0.000244';'0.002149'
74610;'0.000245';'0.001058'
74620;'0.000253';'0.001432'
74620;'0.000252';'0.004836'
74630;'0.000164';'0.000325'
74630;'0.000163';'0.000342'
74640;'0.000191';'0.001397'
74640;'0.000182';'0.000574'
74650;'0.000072';'0.000590'
74650;'0.000073';'0.000418'
74660;'0.000133';'0.000742'
74660;'0.000133';'0.004550'
74670;'0.000161';'0.000298'
74670;'0.000161';'0.000303'
74680;'0.000020';'0.000398'
74680;'0.000021';'0.000856'
74690;'0.000136';'0.000466'
74690;'0.000136';'0.000381'
74700;'0.000020';'0.000465'
74700;'0.000021';'0.000415'
74710;'0.000246';'0.000465'
74710;'0.000243';'0.000465'
74720;'0.000103';'0.000470'
74720;'0.000103';'0.000681'
74730;'0.000243';'0.000934'
74730;'0.000254';'0.000410'
74740;'0.000047';'0.003055'
74740;'0.000047';'0.000458'
74750;'0.000084';'0.000510'
74750;'0.000084';'0.001599'
74760;'0.000244';'0.005755'
74760;'0.000243';'0.000836'
74770;'0.000279';'0.000404'
74770;'0.000246';'0.000411'
74780;'0.000244';'0.000421'
74780;'0.000243';'0.000778'
74790;'0.000243';'0.000381'
74790;'0.000243';'0.001170'
74800;'0.000071';'0.000838'
74800;'0.000082';'0.002150'
74810;'0.000253';'0.000577'
74810;'0.000244';'0.000410'
74820;'0.000044';'0.000675'
74820;'0.000110';'0.000443'
74830;'0.000185';'0.000331'
74830;'0.000186';'0.002503'
74840;'0.000243';'0.000685'
74840;'0.000243';'0.000499'
74850;'0.000106';'0.000430'
74850;'0.000105';'0.000542'
74860;'0.000256';'0.000580'
74860;'0.000242';'0.000617'
74870;'0.000243';'0.000616'
74870;'0.000244';'0.001604'
74880;'0.000095';'0.000555'
74880;'0.001196';'0.000598'
74890;'0.000238';'0.001159'
74890;'0.000240';'0.000767'
74900;'0.000245';'0.003475'
74900;'0.000243';'0.000465'
74910;'0.000286';'0.001139'
74910;'0.000244';'0.002467'
74920;'0.000271';'0.002233'
74920;'0.000245';'0.000420'
74930;'0.000114';'0.000376'
74930;'0.000131';'0.000378'
74940;'0.000247';'0.000412'
74940;'0.000251';'0.002296'
74950;'0.000244';'0.001589'
74950;'0.000251';'0.000423'
74960;'0.000299';'0.000636'
74960;'0.000244';'0.000548'
74970;'0.000211';'0.000516'
74970;'0.000211';'0.000404'
74980;'0.000078';'0.000506'
74980;'0.000078';'0.000733'
74990;'0.000010';'0.001000'
74990;'0.000010';'0.000577'
75000;'0.000244';'0.000801'
75000;'0.000244';'0.000645'
75010;'0.000025';'0.000711'
75010;'0.000025';'0.000472'
75020;'0.000138';'0.000516'
75020;'0.000137';'0.000788'
75030;'0.000222';'0.000395'
75030;'0.000223';'0.000435'
75040;'0.000762';'0.000979'
75040;'0.000245';'0.001368'
75050;'0.000214';'0.000982'
75050;'0.000213';'0.000852'
75060;'0.000222';'0.000946'
75060;'0.000207';'0.001230'
75070;'0.000266';'0.000856'
75070;'0.000244';'0.000784'
75080;'0.000244';'0.000719'
75080;'0.000246';'0.001751'
75090;'0.000056';'0.000623'
75090;'0.000056';'0.000774'
75100;'0.000118';'0.000451'
75100;'0.000117';'0.000517'
75110;'0.000116';'0.000848'
75110;'0.000125';'0.002687'
75120;'0.000081';'0.000726'
75120;'0.000080';'0.001675'
75130;'0.000211';'0.001789'
75130;'0.000211';'0.000920'
75140;'0.000100';'0.000682'
75140;'0.000101';'0.000617'
75150;'0.000244';'0.000694'
75150;'0.000245';'0.000574'
75160;'0.000252';'0.000802'
75160;'0.000245';'0.000783'
75170;'0.000246';'0.001553'
75170;'0.000244';'0.000599'
75180;'0.000017';'0.000878'
75180;'0.000017';'0.001313'
75190;'0.000246';'0.001243'
75190;'0.000245';'0.000561'
75200;'0.000159';'0.002762'
75200;'0.000159';'0.000350'
75210;'0.000219';'0.004873'
75210;'0.000218';'0.001418'
75220;'0.000204';'0.000316'
75220;'0.000167';'0.000355'
75230;'0.000238';'0.000688'
75230;'0.000243';'0.000478'
75240;'0.000257';'0.003650'
75240;'0.000244';'0.001037'
75250;'0.000245';'0.000812'
75250;'0.000246';'0.001277'
75260;'0.000246';'0.002792'
75260;'0.000246';'0.000514'
75270;'0.000015';'0.001187'
75270;'0.000015';'0.000506'
75280;'0.000247';'0.000589'
75280;'0.000246';'0.001999'
75290;'0.000200';'0.000679'
75290;'0.000383';'0.000385'
75300;'0.000114';'0.002751'
75300;'0.000114';'0.000442'
75310;'0.000167';'0.000295'
75310;'0.000168';'0.005308'
75320;'0.000252';'0.000626'
75320;'0.000245';'0.002611'
75330;'0.000058';'0.000691'
75330;'0.000059';'0.000539'
75340;'0.000067';'0.000854'
75340;'0.000068';'0.000517'
75350;'0.000054';'0.000783'
75350;'0.000053';'0.000286'
75360;'0.000104';'0.000446'
75360;'0.000105';'0.000460'
75370;'0.000336';'0.000492'
75370;'0.000245';'0.000734'
75380;'0.000256';'0.000428'
75380;'0.000273';'0.001599'
75390;'0.000020';'0.000560'
75390;'0.000020';'0.000398'
75400;'0.000198';'0.000304'
75400;'0.000198';'0.000346'
75410;'0.000171';'0.000450'
75410;'0.000171';'0.000417'
75420;'0.000245';'0.000463'
75420;'0.000246';'0.001548'
75430;'0.000245';'0.000465'
75430;'0.000246';'0.001680'
75440;'0.000194';'0.000419'
75440;'0.000193';'0.000435'
75450;'0.000331';'0.000464'
75450;'0.000245';'0.000459'
75460;'0.000199';'0.000401'
75460;'0.000197';'0.001416'
75470;'0.000044';'0.000287'
75470;'0.000044';'0.000295'
75480;'0.000251';'0.000978'
75480;'0.000246';'0.000767'
75490;'0.000007';'0.000388'
75490;'0.000007';'0.000850'
75500;'0.000113';'0.000970'
75500;'0.000112';'0.000385'
75510;'0.000171';'0.000330'
75510;'0.000347';'0.000434'
75520;'0.000246';'0.001386'
75520;'0.000255';'0.001503'
75530;'0.000034';'0.000571'
75530;'0.000034';'0.000579'
75540;'0.000219';'0.000543'
75540;'0.000174';'0.000330'
75550;'0.000089';'0.001082'
75550;'0.000089';'0.000807'
75560;'0.000471';'0.000567'
75560;'0.000245';'0.000604'
75570;'0.000011';'0.000420'
75570;'0.000011';'0.000376'
75580;'0.000295';'0.000592'
75580;'0.001853';'0.000779'
75590;'0.000246';'0.000421'
75590;'0.000260';'0.000664'
75600;'0.000068';'0.001012'
75600;'0.000070';'0.000792'
75610;'0.000247';'0.000672'
75610;'0.000246';'0.000430'
75620;'0.000159';'0.000371'
75620;'0.000219';'0.001407'
75630;'0.000264';'0.000583'
75630;'0.000279';'0.002599'
75640;'0.000245';'0.000380'
75640;'0.000246';'0.000791'
75650;'0.000247';'0.000440'
75650;'0.000245';'0.002706'
75660;'0.003012';'0.000315'
75660;'0.000151';'0.000303'
75670;'0.000005';'0.000446'
75670;'0.000005';'0.001148'
75680;'0.000058';'0.000421'
75680;'0.000059';'0.000399'
75690;'0.000102';'0.000519'
75690;'0.000101';'0.000634'
75700;'0.000104';'0.001825'
75700;'0.000104';'0.002478'
75710;'0.000051';'0.000568'
75710;'0.000093';'0.000475'
75720;'0.000065';'0.000526'
75720;'0.000066';'0.000478'
75730;'0.000079';'0.001548'
75730;'0.000080';'0.000531'
75740;'0.000018';'0.001183'
75740;'0.000017';'0.000403'
75750;'0.000140';'0.001419'
75750;'0.000141';'0.000695'
75760;'0.000253';'0.000426'
75760;'0.000247';'0.002988'
75770;'0.000184';'0.000616'
75770;'0.000183';'0.000515'
75780;'0.000003';'0.000478'
75780;'0.000003';'0.000458'
75790;'0.000246';'0.000963'
75790;'0.000248';'0.000869'
75800;'0.000247';'0.000619'
75800;'0.000247';'0.004042'
75810;'0.000247';'0.000639'
75810;'0.000248';'0.000925'
75820;'0.000060';'0.000348'
75820;'0.000052';'0.001386'
75830;'0.000070';'0.000779'
75830;'0.000070';'0.000800'
75840;'0.000039';'0.000532'
75840;'0.000039';'0.000485'
75850;'0.000184';'0.001497'
75850;'0.000186';'0.000627'
75860;'0.000885';'0.000386'
75860;'0.000375';'0.000652'
75870;'0.000053';'0.000547'
75870;'0.000054';'0.000883'
75880;'0.000087';'0.000429'
75880;'0.000087';'0.000539'
75890;'0.000247';'0.000616'
75890;'0.000246';'0.000816'
75900;'0.000246';'0.000634'
75900;'0.000250';'0.000444'
75910;'0.000094';'0.000621'
75910;'0.000080';'0.000456'
75920;'0.000257';'0.002170'
75920;'0.000247';'0.002313'
75930;'0.000248';'0.000295'
75930;'0.000041';'0.000310'
75940;'0.000125';'0.000587'
75940;'0.000125';'0.000815'
75950;'0.000295';'0.000401'
75950;'0.000246';'0.000700'
75960;'0.001067';'0.000306'
75960;'0.000135';'0.000459'
75970;'0.000250';'0.000657'
75970;'0.000234';'0.000694'
75980;'0.000247';'0.000518'
75980;'0.000248';'0.000434'
75990;'0.000030';'0.000408'
75990;'0.000031';'0.000667'
76000;'0.000241';'0.000963'
76000;'0.000202';'0.000360'
76010;'0.000024';'0.000409'
76010;'0.000024';'0.001246'
76020;'0.000247';'0.001147'
76020;'0.000248';'0.002280'
76030;'0.000084';'0.000732'
76030;'0.000084';'0.001972'
76040;'0.000027';'0.000765'
76040;'0.000026';'0.000396'
76050;'0.000173';'0.002047'
76050;'0.001324';'0.006964'
76060;'0.000258';'0.000603'
76060;'0.000258';'0.001306'
76070;'0.000218';'0.005371'
76070;'0.000211';'0.000351'
76080;'0.000124';'0.000327'
76080;'0.000124';'0.002400'
76090;'0.000247';'0.000590'
76090;'0.000247';'0.000635'
76100;'0.000247';'0.003039'
76100;'0.000274';'0.000870'
76110;'0.000199';'0.000543'
76110;'0.000229';'0.000560'
76120;'0.000027';'0.000526'
76120;'0.000038';'0.000495'
76130;'0.000178';'0.002779'
76130;'0.000178';'0.002312'
76140;'0.000206';'0.000629'
76140;'0.000192';'0.000457'
76150;'0.000629';'0.000534'
76150;'0.003064';'0.000878'
76160;'0.000359';'0.000393'
76160;'0.000096';'0.000397'
76170;'0.000247';'0.000586'
76170;'0.000249';'0.001057'
76180;'0.000002';'0.000586'
76180;'0.000002';'0.001667'
76190;'0.000221';'0.000442'
76190;'0.000222';'0.000435'
76200;'0.000086';'0.000488'
76200;'0.001145';'0.000590'
76210;'0.000249';'0.001004'
76210;'0.000325';'0.005295'
76220;'0.000018';'0.000470'
76220;'0.000018';'0.000506'
76230;'0.000067';'0.002425'
76230;'0.000068';'0.000387'
76240;'0.000248';'0.000886'
76240;'0.000249';'0.000392'
76250;'0.000145';'0.001362'
76250;'0.000147';'0.000321'
76260;'0.000248';'0.000411'
76260;'0.000248';'0.000635'
76270;'0.002110';'0.002081'
76270;'0.000247';'0.001079'
76280;'0.000002';'0.003190'
76280;'0.000002';'0.001974'
76290;'0.000072';'0.004210'
76290;'0.000072';'0.000402'
76300;'0.000248';'0.001874'
76300;'0.000248';'0.000976'
76310;'0.000146';'0.000317'
76310;'0.000147';'0.000320'
76320;'0.000248';'0.000509'
76320;'0.000262';'0.000530'
76330;'0.000082';'0.000483'
76330;'0.000081';'0.000384'
76340;'0.000203';'0.000471'
76340;'0.000178';'0.000469'
76350;'0.000658';'0.000551'
76350;'0.001389';'0.000398'
76360;'0.000050';'0.000404'
76360;'0.000052';'0.000615'
76370;'0.000250';'0.003770'
76370;'0.000596';'0.003335'
76380;'0.000257';'0.001101'
76380;'0.001874';'0.000761'
76390;'0.000101';'0.000497'
76390;'0.000101';'0.001113'
76400;'0.000248';'0.000380'
76400;'0.000249';'0.000657'
76410;'0.000003';'0.000496'
76410;'0.000004';'0.000548'
76420;'0.000248';'0.000718'
76420;'0.000258';'0.001384'
76430;'0.000165';'0.000314'
76430;'0.000170';'0.000795'
76440;'0.000138';'0.000433'
76440;'0.000127';'0.000462'
76450;'0.000090';'0.000474'
76450;'0.000091';'0.000546'
76460;'0.000344';'0.000406'
76460;'0.000249';'0.000488'
76470;'0.000014';'0.000510'
76470;'0.000013';'0.000555'
76480;'0.000138';'0.000265'
76480;'0.000138';'0.000299'
76490;'0.000248';'0.000404'
76490;'0.000249';'0.000386'
76500;'0.000071';'0.000602'
76500;'0.000019';'0.002707'
76510;'0.000029';'0.000476'
76510;'0.000028';'0.000718'
76520;'0.000148';'0.000623'
76520;'0.000155';'0.000568'
76530;'0.000061';'0.000496'
76530;'0.000061';'0.000546'
76540;'0.000290';'0.000380'
76540;'0.000248';'0.000497'
76550;'0.000213';'0.000379'
76550;'0.002403';'0.000561'
76560;'0.000249';'0.000539'
76560;'0.000249';'0.000413'
76570;'0.000291';'0.002138'
76570;'0.000394';'0.002845'
76580;'0.000092';'0.001786'
76580;'0.000093';'0.000399'
76590;'0.000249';'0.000717'
76590;'0.000297';'0.000623'
76600;'0.000084';'0.000479'
76600;'0.000086';'0.000477'
76610;'0.000138';'0.000525'
76610;'0.000139';'0.000534'
76620;'0.000056';'0.000646'
76620;'0.000057';'0.000541'
76630;'0.000276';'0.000582'
76630;'0.006075';'0.001095'
76640;'0.000052';'0.000505'
76640;'0.000052';'0.000395'
76650;'0.000097';'0.000276'
76650;'0.000099';'0.000503'
76660;'0.000250';'0.000711'
76660;'0.000314';'0.000761'
76670;'0.000201';'0.000420'
76670;'0.000190';'0.002209'
76680;'0.000252';'0.001750'
76680;'0.000249';'0.000939'
76690;'0.000250';'0.000655'
76690;'0.000249';'0.000808'
76700;'0.000169';'0.000531'
76700;'0.000182';'0.003194'
76710;'0.000250';'0.000407'
76710;'0.000257';'0.000645'
76720;'0.000228';'0.000411'
76720;'0.000274';'0.000924'
76730;'0.000147';'0.000290'
76730;'0.000140';'0.000272'
76740;'0.000249';'0.000629'
76740;'0.000250';'0.000645'
76750;'0.000323';'0.000672'
76750;'0.001905';'0.000398'
76760;'0.000088';'0.000608'
76760;'0.000094';'0.000585'
76770;'0.000170';'0.000370'
76770;'0.000184';'0.001115'
76780;'0.000313';'0.000621'
76780;'0.000291';'0.003421'
76790;'0.000094';'0.000317'
76790;'0.000094';'0.000267'
76800;'0.000014';'0.000520'
76800;'0.000014';'0.000501'
76810;'0.000249';'0.000389'
76810;'0.000249';'0.000370'
76820;'0.000292';'0.000658'
76820;'0.000250';'0.000649'
76830;'0.000250';'0.000386'
76830;'0.000258';'0.000619'
76840;'0.000250';'0.000833'
76840;'0.000250';'0.000587'
76850;'0.000312';'0.000623'
76850;'0.000250';'0.000616'
76860;'0.000112';'0.000591'
76860;'0.000112';'0.000639'
76870;'0.000096';'0.000486'
76870;'0.000098';'0.000618'
76880;'0.000007';'0.000533'
76880;'0.000007';'0.000495'
76890;'0.000003';'0.000560'
76890;'0.000004';'0.000440'
76900;'0.000257';'0.000421'
76900;'0.000249';'0.000387'
76910;'0.000273';'0.000443'
76910;'0.000238';'0.000387'
76920;'0.000249';'0.000629'
76920;'0.000250';'0.000433'
76930;'0.000194';'0.001478'
76930;'0.000193';'0.000371'
76940;'0.000086';'0.000483'
76940;'0.000086';'0.001394'
76950;'0.000039';'0.000400'
76950;'0.000039';'0.000573'
76960;'0.000265';'0.000601'
76960;'0.000251';'0.000440'
76970;'0.000177';'0.000387'
76970;'0.000177';'0.000491'
76980;'0.000163';'0.000363'
76980;'0.000168';'0.000335'
76990;'0.000048';'0.000544'
76990;'0.000048';'0.000562'
77000;'0.000254';'0.000989'
77000;'0.000250';'0.000677'
77010;'0.000324';'0.000696'
77010;'0.000250';'0.000655'
77020;'0.000156';'0.000536'
77020;'0.000155';'0.003061'
77030;'0.000219';'0.000513'
77030;'0.000209';'0.000346'
77040;'0.000045';'0.000563'
77040;'0.000047';'0.001697'
77050;'0.000241';'0.000624'
77050;'0.000241';'0.000380'
77060;'0.000234';'0.002953'
77060;'0.000235';'0.000546'
77070;'0.000231';'0.000700'
77070;'0.000188';'0.000408'
77080;'0.000383';'0.000630'
77080;'0.000251';'0.000724'
77090;'0.002031';'0.000707'
77090;'0.000417';'0.000881'
77100;'0.000081';'0.000695'
77100;'0.000037';'0.000656'
77110;'0.000096';'0.000704'
77110;'0.000093';'0.000760'
77120;'0.000150';'0.000626'
77120;'0.000108';'0.000422'
77130;'0.000032';'0.000413'
77130;'0.000032';'0.001475'
77140;'0.000256';'0.000393'
77140;'0.000251';'0.000446'
77150;'0.000251';'0.000381'
77150;'0.000267';'0.000651'
77160;'0.000252';'0.001144'
77160;'0.000251';'0.000488'
77170;'0.000100';'0.000608'
77170;'0.000100';'0.000635'
77180;'0.000292';'0.000425'
77180;'0.000292';'0.000515'
77190;'0.002563';'0.000471'
77190;'0.000214';'0.000359'
77200;'0.000251';'0.000523'
77200;'0.000271';'0.000427'
77210;'0.000024';'0.001262'
77210;'0.000025';'0.000552'
77220;'0.000251';'0.000382'
77220;'0.003175';'0.000581'
77230;'0.000147';'0.000366'
77230;'0.000146';'0.000499'
77240;'0.000099';'0.000745'
77240;'0.000108';'0.000621'
77250;'0.000250';'0.000373'
77250;'0.000251';'0.000815'
77260;'0.000251';'0.000639'
77260;'0.000252';'0.000619'
77270;'0.000002';'0.000549'
77270;'0.000002';'0.000470'
77280;'0.000228';'0.000597'
77280;'0.000235';'0.000618'
77290;'0.000042';'0.000495'
77290;'0.000042';'0.000455'
77300;'0.000028';'0.000500'
77300;'0.000028';'0.000504'
77310;'0.000095';'0.000599'
77310;'0.000094';'0.000594'
77320;'0.000223';'0.000607'
77320;'0.000244';'0.000617'
77330;'0.000251';'0.000611'
77330;'0.000291';'0.000603'
77340;'0.000451';'0.000673'
77340;'0.000252';'0.000607'
77350;'0.000252';'0.000621'
77350;'0.000251';'0.000611'
77360;'0.000036';'0.000369'
77360;'0.000036';'0.000477'
77370;'0.000107';'0.009434'
77370;'0.000107';'0.001730'
77380;'0.000013';'0.000533'
77380;'0.000013';'0.000483'
77390;'0.000251';'0.001088'
77390;'0.000252';'0.000439'
77400;'0.000003';'0.000818'
77400;'0.000004';'0.000615'
77410;'0.000251';'0.000791'
77410;'0.000254';'0.002956'
77420;'0.000142';'0.000429'
77420;'0.000127';'0.000641'
77430;'0.000241';'0.001083'
77430;'0.000317';'0.000443'
77440;'0.000015';'0.000550'
77440;'0.000015';'0.001332'
77450;'0.000069';'0.000682'
77450;'0.000189';'0.000576'
77460;'0.000058';'0.000432'
77460;'0.000058';'0.000497'
77470;'0.000042';'0.000400'
77470;'0.000043';'0.000364'
77480;'0.000139';'0.000448'
77480;'0.000139';'0.000302'
77490;'0.000169';'0.000293'
77490;'0.000170';'0.000597'
77500;'0.000252';'0.000863'
77500;'0.000253';'0.000686'
77510;'0.000075';'0.000349'
77510;'0.000074';'0.000517'
77520;'0.000038';'0.000474'
77520;'0.000038';'0.000477'
77530;'0.000198';'0.000569'
77530;'0.001426';'0.001939'
77540;'0.000049';'0.000488'
77540;'0.000061';'0.000556'
77550;'0.000141';'0.000780'
77550;'0.000101';'0.000384'
77560;'0.000188';'0.000337'
77560;'0.000189';'0.000891'
77570;'0.000264';'0.000442'
77570;'0.000254';'0.000690'
77580;'0.000072';'0.000966'
77580;'0.000073';'0.001009'
77590;'0.000454';'0.000628'
77590;'0.000278';'0.000821'
77600;'0.000296';'0.000524'
77600;'0.000243';'0.000389'
77610;'0.000022';'0.000362'
77610;'0.000021';'0.000415'
77620;'0.000198';'0.002619'
77620;'0.000198';'0.000343'
77630;'0.000058';'0.003647'
77630;'0.000058';'0.000532'
77640;'0.000361';'0.000662'
77640;'0.000253';'0.000474'
77650;'0.000259';'0.000443'
77650;'0.000258';'0.001210'
77660;'0.000253';'0.000461'
77660;'0.000555';'0.002430'
77670;'0.000254';'0.000721'
77670;'0.000252';'0.000643'
77680;'0.000056';'0.000560'
77680;'0.000057';'0.002095'
77690;'0.000159';'0.000305'
77690;'0.000159';'0.005492'
77700;'0.000250';'0.001615'
77700;'0.000252';'0.001323'
77710;'0.000348';'0.003659'
77710;'0.000044';'0.000443'
77720;'0.000151';'0.000340'
77720;'0.000151';'0.000486'
77730;'0.000034';'0.000436'
77730;'0.000033';'0.000632'
77740;'0.000232';'0.000685'
77740;'0.000231';'0.000584'
77750;'0.000206';'0.000982'
77750;'0.000208';'0.004505'
77760;'0.000255';'0.001624'
77760;'0.000253';'0.000626'
77770;'0.000254';'0.000651'
77770;'0.007579';'0.001622'
77780;'0.000253';'0.001609'
77780;'0.000314';'0.000883'
77790;'0.000145';'0.000558'
77790;'0.000146';'0.000585'
77800;'0.000020';'0.000402'
77800;'0.000020';'0.000438'
77810;'0.000020';'0.000579'
77810;'0.000020';'0.000514'
77820;'0.000255';'0.000701'
77820;'0.000253';'0.000630'
77830;'0.000253';'0.000647'
77830;'0.000253';'0.000612'
77840;'0.000254';'0.000614'
77840;'0.000254';'0.000670'
77850;'0.000233';'0.001431'
77850;'0.000222';'0.002658'
77860;'0.000153';'0.000626'
77860;'0.000103';'0.000381'
77870;'0.000183';'0.000530'
77870;'0.000177';'0.000555'
77880;'0.000039';'0.000525'
77880;'0.000038';'0.000534'
77890;'0.000253';'0.000458'
77890;'0.000253';'0.000669'
77900;'0.000269';'0.000630'
77900;'0.000253';'0.000633'
77910;'0.000126';'0.000665'
77910;'0.000126';'0.000682'
77920;'0.000089';'0.000600'
77920;'0.000089';'0.000613'
77930;'0.000283';'0.000627'
77930;'0.000253';'0.000632'
77940;'0.000046';'0.000813'
77940;'0.000046';'0.005072'
77950;'0.000266';'0.000663'
77950;'0.000254';'0.000700'
77960;'0.000007';'0.000503'
77960;'0.000008';'0.000484'
77970;'0.000190';'0.000643'
77970;'0.000190';'0.000389'
77980;'0.000253';'0.002583'
77980;'0.000255';'0.000495'
77990;'0.000022';'0.000391'
77990;'0.000022';'0.000817'
78000;'0.000158';'0.000311'
78000;'0.000158';'0.000316'
78010;'0.000262';'0.000411'
78010;'0.000225';'0.002209'
78020;'0.003304';'0.000572'
78020;'0.000099';'0.000615'
78030;'0.000253';'0.000395'
78030;'0.000254';'0.002384'
78040;'0.000296';'0.000647'
78040;'0.000279';'0.000601'
78050;'0.000172';'0.000566'
78050;'0.000202';'0.000340'
78060;'0.000253';'0.000533'
78060;'0.000255';'0.000400'
78070;'0.000400';'0.000403'
78070;'0.000253';'0.000626'
78080;'0.000116';'0.000406'
78080;'0.000112';'0.000596'
78090;'0.000010';'0.001495'
78090;'0.000010';'0.000560'
78100;'0.000317';'0.000658'
78100;'0.000254';'0.001655'
78110;'0.000240';'0.000734'
78110;'0.000241';'0.000522'
78120;'0.000254';'0.000643'
78120;'0.000434';'0.003710'
78130;'0.000441';'0.000490'
78130;'0.001172';'0.000681'
78140;'0.000259';'0.000578'
78140;'0.000253';'0.000419'
78150;'0.000287';'0.000365'
78150;'0.000234';'0.001174'
78160;'0.000142';'0.000549'
78160;'0.000050';'0.000434'
78170;'0.000255';'0.000634'
78170;'0.000269';'0.000402'
78180;'0.000238';'0.000407'
78180;'0.000238';'0.001840'
78190;'0.000203';'0.000410'
78190;'0.000202';'0.002105'
78200;'0.000253';'0.000769'
78200;'0.000302';'0.000470'
78210;'0.000252';'0.000584'
78210;'0.000254';'0.001184'
78220;'0.000254';'0.000669'
78220;'0.000255';'0.000472'
78230;'0.000260';'0.000392'
78230;'0.000309';'0.000616'
78240;'0.000052';'0.000647'
78240;'0.000010';'0.000704'
78250;'0.000322';'0.000805'
78250;'0.000294';'0.002494'
78260;'0.000254';'0.000714'
78260;'0.000254';'0.000568'
78270;'0.000296';'0.000336'
78270;'0.000194';'0.000653'
78280;'0.000189';'0.000485'
78280;'0.000178';'0.000536'
78290;'0.000017';'0.000756'
78290;'0.000017';'0.000534'
78300;'0.000295';'0.000797'
78300;'0.000255';'0.000385'
78310;'0.000090';'0.000418'
78310;'0.000090';'0.000679'
78320;'0.000039';'0.000397'
78320;'0.000039';'0.000535'
78330;'0.000116';'0.000385'
78330;'0.000074';'0.000409'
78340;'0.000042';'0.000509'
78340;'0.000042';'0.000706'
78350;'0.000010';'0.000453'
78350;'0.000010';'0.000334'
78360;'0.000254';'0.000676'
78360;'0.000255';'0.000531'
78370;'0.000143';'0.000275'
78370;'0.000142';'0.000291'
78380;'0.000255';'0.000431'
78380;'0.000298';'0.000557'
78390;'0.000304';'0.000542'
78390;'0.000254';'0.000627'
78400;'0.000187';'0.000351'
78400;'0.000176';'0.000568'
